STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,MEASURE: Measure,UNIT_MEASURE: Unit of measure,TRANSFORMATION: Transformation,ADJUSTMENT: Adjustment,SEX: Sex,AGE: Age,ACTIVITY: Economic activity,FREQ: Frequency of observation,TIME_PERIOD: Time period,OBS_VALUE: Observation value,BASE_PER: Base period,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUS: Australia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,62.97132,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUS: Australia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,62.96253,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUS: Australia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,62.9777,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,USA: United States,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,67,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,USA: United States,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,61.7,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,USA: United States,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,56.83333,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,52.72082,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,53.04461,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,53.16412,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,53.77672,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,76.76185,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,76.93999,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,76.79256,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,76.72828,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,64.24935,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,64.50201,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,64.48627,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,COL: Colombia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,64.78263,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,53.06623,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,52.92348,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,53.30431,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,53.63966,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,62.22844,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,62.02549,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,62.01067,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,62.36306,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,71.76581,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,71.49662,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,71.0807,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHL: Chile,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,71.44203,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,JPN: Japan,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,72.05418,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,JPN: Japan,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,57.03015,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,JPN: Japan,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,64.29771,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,61.51743,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,61.45626,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,62.69037,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,62.72386,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,62.48873,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,62.7965,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,ESP: Spain,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,53.79585,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,ESP: Spain,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,53.78257,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,ESP: Spain,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,53.80054,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,ESP: Spain,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,53.84208,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FIN: Finland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,57.48186,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FIN: Finland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,58.19212,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FIN: Finland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,57.60448,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FIN: Finland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,57.60838,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,51.36166,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,51.81766,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,52.29043,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,52.01158,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUT: Austria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,57.10733,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUT: Austria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,57.31045,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUT: Austria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,57.37447,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,AUT: Austria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,57.38697,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,DNK: Denmark,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,60.14161,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,DNK: Denmark,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,60.08031,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,DNK: Denmark,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,61.06049,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,DNK: Denmark,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,61.0488,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,52.85112,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,52.85664,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,52.91569,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,52.90699,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,52.96893,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,52.93925,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,53.02519,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,52.98541,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FRA: France,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,53.50283,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,FRA: France,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,53.35967,,A: Normal value,0: Units,1: One
