STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,ACTIVITY: Economic activity,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TRANSFORMATION: Transformation,ASSET_CODE: Asset type,CONVERSION_TYPE: Conversion type,TIME_PERIOD: Time period,OBS_VALUE: Observation value,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,BASE_PER: Base period,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,80931.2689823704,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,84294.19288994727,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,84657.54723257052,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,58.0871769612896,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,58.18828051451689,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,57.397212701426554,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,56.51368632701345,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,2454866.3,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,2504637.4,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,2318276.2,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,2477827.8,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,57.8136902644309,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,56.72687591106094,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,56.7439069049836,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,57.594401608132806,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,36566.11752439115,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,37162.99780402397,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,34280.334777529686,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,28328,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,28662,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,28645,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,29395,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,-7.546634106548666,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,5.590787173523171,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,1390.8517018676907,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,1468.6112604184384,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,43118.594,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,39840.947,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,43169.828,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,-7.385714532063592,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,0.589088299674545,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,0.7877566213708054,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,0.6531696843626422,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,30376,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,30592,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,67718,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,67958,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,68279,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,68553,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,68776,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,68998,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,42461.678,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,67135,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,67396,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,2355362.8,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,2432206.8,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,2318276.2,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,2508102.3,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,1498.0007982969664,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,0.17405485774366625,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,-1.3594968026129917,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,-1.539319302853781,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,58.0871769612896,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,58.18828051451689,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,57.397212701426554,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,56.51368632701345,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,2454866.3,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,2504637.4,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,2318276.2,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,2477827.8,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,0.6376306827475808,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,0.8385145292597151,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,4.155283798045262,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,0.4310550112243572,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,56.40737729064171,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,58.18828051451689,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,58.09850111054415,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,FRA: France,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,58.930707185219546,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,4471035.275,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,3743512.969,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,,,,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,16459.420287978268,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,15286.655169982576,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,15864.007756470615,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,16529.365714615415,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,17756.475862739135,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,16500.23010989729,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,15866.290068840271,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,15866.290068840271,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,3431705.187,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,3473598.683,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,3359777.233,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,3519790.13,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,3625971.439,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,3187189.641,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,BRA: Brazil,A: Annual,GDP: Gross domestic product,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,3333775.621,A: Normal value,6: Millions,,2: Two
